RestAreaNumber,RestAreaName,CategoryID,SuburbID,Description,DistanceFrom,RoadNumber,RoadName,Latitude,Longitude,Accessible,BabyChangeFacilities,Bbq,BoatRamp,CaravanDisposal,DriverReviver,EmergencyPhones,FoodAvailable,FuelAvailable,LitterBins,Lighting,Lookout,PetsAllowed,PicnicTable,Playground,PowerOutlets,PowerSupply,Shade,Shelter,SideOfRoad,SiteStatus,SportsGround,Toilets,TouristInformation,TreeShading,VehicleType,WaterSupplyType,ResponsibleAuthority
21,Truck Area Sth of Sallys Cnr N/B,2,212,,31km South of Mittagong,2,HUME HIGHWAY,-34.61686,150.2148,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,RIGHT,,FALSE,0,FALSE,FALSE,BOTH LIGHT AND HEAVY VEHICLES,NONE,RMS
22,Sallys Cnr Service Centre N/B,2,212,,30km South of Mittagong,2,HUME HIGHWAY,-34.6082,150.226,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,RIGHT,,FALSE,6,FALSE,FALSE,BOTH LIGHT AND HEAVY VEHICLES,TOWN SUPPLY,OTHER
23,Comfort Hill N/B,3,212,,25km South of Mittagong,2,HUME HIGHWAY,-34.56216,150.25534,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,RIGHT,,FALSE,0,FALSE,FALSE,HEAVY VEHICLES ONLY,NONE,RMS
24,Gordon VC,2,212,,22km South of Mittagong,2,HUME HIGHWAY,-34.53498,150.28167,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,RIGHT,,FALSE,2,FALSE,FALSE,LIGHT VEHICLES ONLY,WATER TRUCK,RMS
25,1km Nth of Sierra Rd Yerrinbool N/B,3,213,,15km North of Mittagong,2,HUME HIGHWAY,-34.3551,150.54052,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,RIGHT,,FALSE,0,FALSE,FALSE,HEAVY VEHICLES ONLY,NONE,RMS
26,1.3km Nth of Sierra Rd Yerrinbool N/B,3,213,,15km North of Mittagong,2,HUME HIGHWAY,-34.35425,150.54268,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,RIGHT,,FALSE,0,FALSE,FALSE,HEAVY VEHICLES ONLY,NONE,RMS
30,Garryowen,3,112,,100km from Gundagai and  79km to Albury,2,HUME HIGHWAY,-35.65675,147.43543,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,RIGHT,,FALSE,0,FALSE,TRUE,BOTH LIGHT AND HEAVY VEHICLES,NONE,RMS
33,LITTLE BILLABONG 2,2,112,,91km from Gundagai and  89km to Albury,2,HUME HIGHWAY,-35.60009,147.51069,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,LEFT,,FALSE,5,FALSE,FALSE,BOTH LIGHT AND HEAVY VEHICLES,WATER TRUCK,RMS
35,North Billabong,2,112,,87km from Gundagai and  92km to Albury,2,HUME HIGHWAY,-35.57632,147.53347,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,LEFT,,FALSE,0,FALSE,FALSE,BOTH LIGHT AND HEAVY VEHICLES,NONE,RMS
36,Kyeamba Gap,2,111,,79km from Gundagai and 101km to Albury,2,HUME HIGHWAY,-35.50582,147.56427,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,RIGHT,,FALSE,2,FALSE,TRUE,BOTH LIGHT AND HEAVY VEHICLES,RAINWATER TANK,RMS
37,Kyeamba Gap East Rest Area,2,111,,79km from Gundagai and 101km to Albury,2,HUME HIGHWAY,-35.50558,147.56447,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,LEFT,,FALSE,0,FALSE,FALSE,BOTH LIGHT AND HEAVY VEHICLES,NONE,RMS
83,Parking Area Sth of Bargo On Ramp S/B,3,213,,38km South of Campbelltown,2,HUME HIGHWAY,-34.32823,150.56747,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,LEFT,,FALSE,0,FALSE,FALSE,BOTH LIGHT AND HEAVY VEHICLES,NONE,RMS
86,Mackey VC,2,212,,26km South of Mittagong,2,HUME HIGHWAY,-34.57934,150.25342,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,LEFT,,FALSE,2,FALSE,TRUE,LIGHT VEHICLES ONLY,WATER TRUCK,RMS
87,Sallys Cnr Service Centre S/B,2,212,,30km South of Mittagong,2,HUME HIGHWAY,-34.60686,150.22817,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,LEFT,,FALSE,6,FALSE,FALSE,BOTH LIGHT AND HEAVY VEHICLES,TOWN SUPPLY,OTHER
88,Truck Area Sth of Sallys Cnr S/B,2,212,,31km South of Mittagong,2,HUME HIGHWAY,-34.61348,150.22009,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,LEFT,,FALSE,0,FALSE,FALSE,HEAVY VEHICLES ONLY,NONE,RMS
103,Mullengandra Rest Area,2,113,,141km from Gundagai and  39km to Albury,2,HUME HIGHWAY,-35.89343,147.16953,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,RIGHT,,FALSE,2,FALSE,TRUE,BOTH LIGHT AND HEAVY VEHICLES,WATER TRUCK,RMS
116,Big Ben Creek,2,100,,6km from Gundagai and 174km to Albury,2,HUME HIGHWAY,-35.10838,148.05718,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,LEFT,,FALSE,0,FALSE,TRUE,BOTH LIGHT AND HEAVY VEHICLES,WATER TRUCK,RMS
117,Tumblong,3,101,,12km from Gundagai and 168km to Albury,2,HUME HIGHWAY,-35.13529,148.01053,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,LEFT,,FALSE,0,FALSE,FALSE,HEAVY VEHICLES ONLY,NONE,RMS
118,Tumblong,2,101,,12km from Gundagai and 168km to Albury,2,HUME HIGHWAY,-35.13617,148.00928,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,LEFT,,FALSE,2,FALSE,FALSE,LIGHT VEHICLES ONLY,NONE,RMS
202,Truck Park 1.2km West of SH2,3,150,,38km from Gundagai and  43km to Wagga Wagga,14,STURT HIGHWAY,-35.21775,147.77866,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,LEFT,,FALSE,0,FALSE,FALSE,BOTH LIGHT AND HEAVY VEHICLES,NONE,RMS
204,Rest Area 2km West of Borambola Rd Nth,2,146,,60km from Gundagai and  21km to Wagga Wagga,14,STURT HIGHWAY,-35.16144,147.58237,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,LEFT,,FALSE,0,FALSE,TRUE,BOTH LIGHT AND HEAVY VEHICLES,WATER TRUCK,RMS
205,Truck Park 2km West of Borambola Sth Rd,3,146,,63km from Gundagai and 19km to Wagga Wagga,14,STURT HIGHWAY,-35.16011,147.55423,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,LEFT,,FALSE,0,FALSE,FALSE,BOTH LIGHT AND HEAVY VEHICLES,NONE,RMS
206,Truck Park 2km West of Borambola Sth Rd,3,146,,63km from Gundagai and 18km to Wagga Wagga,14,STURT HIGHWAY,-35.15922,147.55274,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,RIGHT,,FALSE,0,FALSE,FALSE,BOTH LIGHT AND HEAVY VEHICLES,NONE,RMS
231,Yarada Rest Areas,2,133,,79km from Narrandera and  95km to Hay,14,STURT HIGHWAY,-34.57419,145.79164,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,LEFT,OPEN,FALSE,0,FALSE,TRUE,LIGHT VEHICLES ONLY,WATER TRUCK,RMS
232,Birdcage Rest Area,2,133,,89km from Narrandera and  84km to Hay,14,STURT HIGHWAY,-34.52367,145.70091,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,LEFT,OPEN,FALSE,2,FALSE,TRUE,BOTH LIGHT AND HEAVY VEHICLES,WATER TRUCK,RMS
233,Birdcage Rest Area,2,133,,89km from Narrandera and  84km to Hay,14,STURT HIGHWAY,-34.52367,145.70091,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,RIGHT,OPEN,FALSE,2,FALSE,TRUE,BOTH LIGHT AND HEAVY VEHICLES,WATER TRUCK,RMS
235,West of Medina Roundabout Hay,3,120,,2km from Hay and 130km to Balranald,14,MOAMA ST,-34.5206,144.83892,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,LEFT,,FALSE,0,FALSE,FALSE,BOTH LIGHT AND HEAVY VEHICLES,NONE,RMS
236,Golf Club - Westbound,3,120,,2km from Hay and 129km to Balranald,14,STURT HIGHWAY,-34.52036,144.82958,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,LEFT,,FALSE,0,FALSE,FALSE,BOTH LIGHT AND HEAVY VEHICLES,NONE,RMS
237,Golf Club - Eastbound,3,120,,2km from Hay and 129km to Balranald,14,STURT HIGHWAY,-34.52033,144.82914,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,RIGHT,,FALSE,0,FALSE,FALSE,BOTH LIGHT AND HEAVY VEHICLES,NONE,RMS
238,Mungadal - Westbound,5,120,,3km from Hay and 129km to Balranald,14,STURT HIGHWAY,-34.51986,144.82052,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,LEFT,,FALSE,0,FALSE,FALSE,HEAVY VEHICLES ONLY,NONE,RMS
239,Mungadal - Eastbound,5,120,,3km from Hay and 129km to Balranald,14,STURT HIGHWAY,-34.51984,144.81998,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,RIGHT,,FALSE,0,FALSE,FALSE,HEAVY VEHICLES ONLY,NONE,RMS
240,Pevensey Rest Area,2,120,,30km from Hay and 102km to Balranald,14,STURT HIGHWAY,-34.60352,144.5669,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,LEFT,OPEN,FALSE,0,FALSE,TRUE,BOTH LIGHT AND HEAVY VEHICLES,NONE,RMS
241,Ravensworth - Westbound,2,121,,56km from Hay and  76km to Balranald,14,STURT HIGHWAY,-34.63206,144.2941,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,LEFT,,FALSE,0,FALSE,FALSE,BOTH LIGHT AND HEAVY VEHICLES,WATER TRUCK,RMS
243,Milpara Rest Area,2,152,,26km from Wentworth and  240km to Broken Hill,22,SILVER CITY HIGHWAY,-33.92618,141.79607,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,LEFT,OPEN,FALSE,1,FALSE,TRUE,LIGHT VEHICLES ONLY,WATER TRUCK,RMS
244,Seven Trees Rest Area,2,152,,82km from Wentworth and 185km to Broken Hill,22,SILVER CITY HIGHWAY,-33.46355,141.71043,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,LEFT,OPEN,FALSE,1,FALSE,FALSE,BOTH LIGHT AND HEAVY VEHICLES,NONE,RMS
248,Entrance to Balaclava,3,271,,21.6km South of Broken Hill,22,SILVER CITY HIGHWAY,-32.12346,141.40518,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,RIGHT,,FALSE,0,FALSE,FALSE,HEAVY VEHICLES ONLY,NONE,RMS
249,Truck Rest Area At Town Boundary,3,271,,8.0km South of Broken Hill,22,SILVER CITY HIGHWAY,-32.00707,141.43734,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,RIGHT,,FALSE,0,FALSE,FALSE,HEAVY VEHICLES ONLY,NONE,RMS
250,Broken Hill Information Bay,3,271,,7.3km South of Broken Hill,22,SILVER CITY HIGHWAY,-32.00181,141.43991,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,LEFT,,FALSE,0,FALSE,FALSE,LIGHT VEHICLES ONLY,NONE,RMS
254,Broken Hill Information Bay,3,271,,3.3km East of Broken Hill,8,BARRIER HIGHWAY,-31.94617,141.49601,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,LEFT,,FALSE,0,FALSE,FALSE,LIGHT VEHICLES ONLY,NONE,RMS
255,Ravensworth - Eastbound,2,121,,56km from Hay and  76km to Balranald,14,STURT HIGHWAY,-34.6317,144.29551,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,RIGHT,OPEN,FALSE,2,FALSE,FALSE,BOTH LIGHT AND HEAVY VEHICLES,WATER TRUCK,RMS
256,St Pauls Rest Area,2,121,,68km from Hay and  64km to Balranald,14,STURT HIGHWAY,-34.66417,144.16295,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,LEFT,OPEN,FALSE,0,FALSE,FALSE,BOTH LIGHT AND HEAVY VEHICLES,NONE,RMS
258,Information Bay Junction MR694,2,83,,128km from Hay and  3km to Balranald,14,STURT HIGHWAY,-34.66626,143.56301,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,LEFT,OPEN,FALSE,0,TRUE,TRUE,LIGHT VEHICLES ONLY,NONE,RMS
259,Prungle Mail,2,83,,15km from Balranald and  64km to Euston,14,STURT HIGHWAY,-34.62197,143.40072,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,LEFT,OPEN,FALSE,0,FALSE,TRUE,BOTH LIGHT AND HEAVY VEHICLES,NONE,RMS
260,Abbotts Tank Rest Area,2,83,,53km from Balranald and  26km to Euston,14,STURT HIGHWAY,-34.54093,142.99662,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,RIGHT,OPEN,FALSE,0,FALSE,TRUE,LIGHT VEHICLES ONLY,WATER TRUCK,RMS
261,Meilman East Rest Area,2,84,,59km from Balranald and  21km to Euston,14,STURT HIGHWAY,-34.52903,142.93814,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,LEFT,OPEN,FALSE,2,FALSE,FALSE,BOTH LIGHT AND HEAVY VEHICLES,RAINWATER TANK,RMS
262,Tapalin Rest Area - Westbound,2,84,,10km from Euston and  69km to Mildura (VIC),14,STURT HIGHWAY,-34.53934,142.65282,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,LEFT,,FALSE,0,FALSE,FALSE,BOTH LIGHT AND HEAVY VEHICLES,NONE,RMS
263,Tapalin Rest Area - Eastbound,2,84,,10km from Euston and 69km to Mildura (VIC),14,STURT HIGHWAY,-34.53893,142.65197,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,RIGHT,OPEN,FALSE,0,FALSE,FALSE,BOTH LIGHT AND HEAVY VEHICLES,NONE,RMS
264,Mail Route Rest Area,2,85,,23km from Euston and  55km to Mildura (VIC),14,STURT HIGHWAY,-34.46432,142.54036,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,LEFT,OPEN,FALSE,1,FALSE,FALSE,BOTH LIGHT AND HEAVY VEHICLES,NONE,RMS
265,Mail Route Rest Area,2,85,,23km from Euston and  55km to Mildura (VIC),14,STURT HIGHWAY,-34.4644,142.54049,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,RIGHT,OPEN,FALSE,0,FALSE,TRUE,BOTH LIGHT AND HEAVY VEHICLES,NONE,RMS
266,Mallee Fowl Rest Area,2,85,,38km from Euston and  41km to Mildura (VIC),14,STURT HIGHWAY,-34.39056,142.42704,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,LEFT,OPEN,FALSE,2,FALSE,TRUE,BOTH LIGHT AND HEAVY VEHICLES,WATER TRUCK,RMS
270,Wanganella,2,104,,40km from Deniliquin and  82km to Hay,21,COBB HIGHWAY,-35.21877,144.81657,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,RIGHT,,FALSE,0,FALSE,FALSE,LIGHT VEHICLES ONLY,SOURCE UNKNOWN,RMS
307,Mackay Park,2,102,,20km from Cootamundra and  29km to Young,78,OLYMPIC HIGHWAY,-34.52999,148.16286,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,LEFT,,FALSE,4,FALSE,TRUE,BOTH LIGHT AND HEAVY VEHICLES,TOWN SUPPLY,COUNCIL
316,Appin Rd,2,216,,12km West of Bulli,177,APPIN RD,-34.25499,150.86906,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,LEFT,,FALSE,2,FALSE,FALSE,BOTH LIGHT AND HEAVY VEHICLES,RAINWATER TANK,RMS
320,Truck Parking Area Haul Rd,3,176,,41km South of Goulburn,3,FEDERAL HIGHWAY,-34.9675,149.4018,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,RIGHT,,FALSE,0,FALSE,FALSE,BOTH LIGHT AND HEAVY VEHICLES,NONE,RMS
324,Newton VC Rest Area,2,182,,63km South of Goulburn,3,FEDERAL HIGHWAY,-35.1434,149.33436,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,RIGHT,,FALSE,0,FALSE,FALSE,BOTH LIGHT AND HEAVY VEHICLES,WATER TRUCK,RMS
325,Truck Stopping Area Donnellys,3,182,,66km South of Goulburn,3,FEDERAL HIGHWAY,-35.16559,149.30866,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,RIGHT,,FALSE,0,FALSE,FALSE,BOTH LIGHT AND HEAVY VEHICLES,NONE,RMS
